path,label,file_size,entropy,entry_point,bias,is_stripped,section_count,program_header_count,text_size,data_size,rodata_size,bss_size,dynsym_count,symtab_count,instruction_estimate,instruction_estimate_low,instruction_estimate_high,reserved_0,reserved_1,reserved_2,has_writable_executable,has_exec_stack,is_pie,has_imported_libraries,suspicious_string_count,reserved_3,reserved_4
/home/zacharywinn/projects/winncore-ml-detector/data/benign/i686-w64-mingw32-objcopy,0.0,1320464.0,6.242820439738935,169344.0,1.0,1.0,30.0,10.0,787952.0,7392.0,161200.0,1664.0,143.0,0.0,196988.0,19698.800000000003,59096.399999999994,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pamexec,0.0,67824.0,0.825253426509195,4736.0,1.0,1.0,29.0,12.0,1328.0,16.0,567.0,8.0,35.0,0.0,332.0,33.2,99.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pdftohtml,0.0,133520.0,5.012532196982074,38336.0,1.0,1.0,30.0,12.0,54412.0,88.0,7369.0,256.0,187.0,0.0,13603.0,1360.3000000000002,4080.8999999999996,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/cgexec,0.0,67848.0,1.4631176249841507,7808.0,1.0,1.0,28.0,9.0,4468.0,112.0,1669.0,65552.0,62.0,0.0,1117.0,111.7,335.09999999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/scriptreplay,0.0,67976.0,3.4306117417076916,12544.0,1.0,1.0,31.0,13.0,17444.0,16.0,3608.0,8.0,79.0,0.0,4361.0,436.1,1308.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/lxc-stop,0.0,70208.0,3.8059346201276587,16640.0,1.0,1.0,33.0,9.0,17456.0,2048.0,3966.0,29.0,183.0,0.0,4364.0,436.40000000000003,1309.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/aarch64-linux-gnu-cpp-14,0.0,1121336.0,5.770665945921173,4408512.0,1.0,1.0,34.0,12.0,438944.0,3320.0,564776.0,15144.0,157.0,0.0,109736.0,10973.6,32920.799999999996,0.0,0.0,0.0,0.0,0.0,0.0,1.0,107.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/gnuuname,0.0,68184.0,2.5517970682746505,7616.0,1.0,1.0,31.0,13.0,11844.0,216.0,2895.0,288.0,56.0,0.0,2961.0,296.1,888.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/foo2hp,0.0,68312.0,3.5639622322947906,7616.0,1.0,1.0,27.0,9.0,16928.0,644.0,6368.0,32128.0,53.0,0.0,4232.0,423.20000000000005,1269.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/i686-w64-mingw32-gcov-tool-posix,0.0,920080.0,6.638037544220056,4208320.0,1.0,1.0,27.0,9.0,430672.0,536.0,352448.0,1808.0,136.0,0.0,107668.0,10766.800000000001,32300.399999999998,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pbmtopk,0.0,68120.0,2.2416258754241687,13248.0,1.0,1.0,29.0,12.0,11512.0,312.0,1160.0,9376.0,37.0,0.0,2878.0,287.8,863.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pbmtozinc,0.0,67824.0,0.7125680766734424,4480.0,1.0,1.0,29.0,12.0,1128.0,16.0,163.0,8.0,31.0,0.0,282.0,28.200000000000003,84.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/btrfstune,0.0,663048.0,6.295159804885876,62784.0,1.0,1.0,32.0,14.0,306360.0,5192.0,128256.0,200.0,880.0,0.0,76590.0,7659.0,22977.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/brltty-ktb,0.0,658472.0,5.54922384886457,134144.0,1.0,1.0,29.0,12.0,287940.0,912.0,68664.0,1264.0,1286.0,0.0,71985.0,7198.5,21595.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/egltri_wayland.aarch64-linux-gnu,0.0,68048.0,1.9356525935495013,11904.0,1.0,1.0,28.0,9.0,6032.0,312.0,849.0,136.0,101.0,0.0,1508.0,150.8,452.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/virt-host-validate,0.0,68080.0,2.2983034155606132,10624.0,1.0,1.0,31.0,12.0,7084.0,96.0,4406.0,8.0,59.0,0.0,1771.0,177.10000000000002,531.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/gnuwho,0.0,68232.0,3.8532896978465176,11520.0,1.0,1.0,31.0,13.0,20356.0,264.0,4031.0,488.0,99.0,0.0,5089.0,508.90000000000003,1526.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/eu-elfcompress,0.0,68296.0,2.687964185204914,16960.0,1.0,1.0,30.0,12.0,10544.0,408.0,4549.0,40.0,78.0,0.0,2636.0,263.6,790.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/ss,0.0,135936.0,5.589322219612253,23104.0,1.0,1.0,30.0,12.0,69480.0,2512.0,19606.0,42400.0,134.0,0.0,17370.0,1737.0,5211.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/gtk-query-settings,0.0,67904.0,0.7111959057522267,4608.0,1.0,1.0,30.0,13.0,872.0,16.0,16.0,8.0,39.0,0.0,218.0,21.8,65.39999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/gnunproc,0.0,68184.0,2.596732295538878,8320.0,1.0,1.0,31.0,13.0,12708.0,216.0,2399.0,288.0,59.0,0.0,3177.0,317.70000000000005,953.0999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pamrecolor,0.0,67824.0,1.1389977768787425,6336.0,1.0,1.0,29.0,12.0,3372.0,16.0,688.0,24.0,33.0,0.0,843.0,84.30000000000001,252.89999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/istat,0.0,67832.0,1.1865823480677964,6912.0,1.0,1.0,29.0,12.0,2588.0,16.0,1754.0,16.0,45.0,0.0,647.0,64.7,194.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/swtpm_ioctl,0.0,68264.0,2.4012731842715302,13888.0,1.0,1.0,27.0,9.0,9372.0,688.0,5461.0,8.0,55.0,0.0,2343.0,234.3,702.9,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/qemu-armeb,0.0,5462936.0,6.139361307814634,343616.0,1.0,1.0,31.0,9.0,3260408.0,211252.0,741360.0,81080.0,3.0,0.0,815102.0,81510.20000000001,244530.59999999998,0.0,0.0,0.0,0.0,0.0,1.0,0.0,92.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/systemd-sysusers,0.0,68120.0,5.4717195004578905,18496.0,1.0,1.0,31.0,12.0,35128.0,48.0,8160.0,56.0,142.0,0.0,8782.0,878.2,2634.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,9.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/desktop-file-validate,0.0,135776.0,2.9634914139700155,22208.0,1.0,1.0,29.0,9.0,18328.0,2424.0,14582.0,40.0,88.0,0.0,4582.0,458.20000000000005,1374.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/foo2slx,0.0,68296.0,3.0304619276036013,7360.0,1.0,1.0,27.0,9.0,13824.0,629.0,4620.0,32112.0,51.0,0.0,3456.0,345.6,1036.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/gst-inspect-1.0,0.0,68008.0,5.326229564774688,20544.0,1.0,1.0,30.0,12.0,27164.0,112.0,8021.0,40.0,205.0,0.0,6791.0,679.1,2037.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pamtohdiff,0.0,67824.0,0.6106348164031635,3840.0,1.0,1.0,29.0,12.0,936.0,16.0,54.0,8.0,25.0,0.0,234.0,23.400000000000002,70.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/sccmap,0.0,67936.0,1.332836655095414,7488.0,1.0,1.0,30.0,13.0,3832.0,48.0,736.0,48.0,54.0,0.0,958.0,95.80000000000001,287.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/ntfs-3g,0.0,199624.0,5.146353834485008,32320.0,1.0,1.0,30.0,12.0,92380.0,664.0,12148.0,392.0,198.0,0.0,23095.0,2309.5,6928.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/mpstat,0.0,68040.0,4.0746997674422785,11648.0,1.0,1.0,29.0,12.0,23992.0,232.0,2816.0,2816.0,68.0,0.0,5998.0,599.8000000000001,1799.3999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/setpci,0.0,68064.0,2.2365611875443046,13888.0,1.0,1.0,31.0,13.0,6160.0,104.0,4708.0,56.0,53.0,0.0,1540.0,154.0,462.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pcxtoppm,0.0,67824.0,1.3665982489116923,5632.0,1.0,1.0,29.0,12.0,4664.0,16.0,1360.0,224.0,29.0,0.0,1166.0,116.60000000000001,349.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pbmtomrf,0.0,67824.0,0.828788158972188,4416.0,1.0,1.0,29.0,12.0,2112.0,16.0,192.0,8.0,26.0,0.0,528.0,52.800000000000004,158.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/x86_64-w64-mingw32-lto-dump-win32,0.0,31438472.0,6.641207837159627,6542464.0,1.0,1.0,27.0,9.0,20897072.0,44688.0,5272656.0,1775360.0,28927.0,0.0,5224268.0,522426.80000000005,1567280.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,218.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pnmtopng,0.0,67824.0,4.56984201196235,15296.0,1.0,1.0,29.0,12.0,21644.0,16.0,6653.0,32.0,120.0,0.0,5411.0,541.1,1623.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/scriptlive,0.0,67976.0,4.479497041871239,17984.0,1.0,1.0,31.0,13.0,25412.0,16.0,4716.0,16.0,103.0,0.0,6353.0,635.3000000000001,1905.8999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/gnome-terminal,0.0,133984.0,3.96354513076895,34368.0,1.0,1.0,31.0,12.0,31180.0,472.0,10799.0,112.0,261.0,0.0,7795.0,779.5,2338.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/find,0.0,265672.0,5.592948837961792,30592.0,1.0,1.0,31.0,13.0,132036.0,1104.0,22618.0,2608.0,158.0,0.0,33009.0,3300.9,9902.699999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,35.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pbmtosunicon,0.0,67824.0,0.6572016616444196,3648.0,1.0,1.0,29.0,12.0,1128.0,16.0,331.0,48.0,21.0,0.0,282.0,28.200000000000003,84.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/bluetoothctl,0.0,670600.0,5.662214142951809,104704.0,1.0,1.0,30.0,12.0,335584.0,12892.0,91376.0,2640.0,298.0,0.0,83896.0,8389.6,25168.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/i686-w64-mingw32-size,0.0,1185160.0,6.132874284759584,154368.0,1.0,1.0,30.0,10.0,680356.0,3160.0,136704.0,752.0,133.0,0.0,170089.0,17008.9,51026.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/msgcmp,0.0,67976.0,2.04020794367033,8128.0,1.0,1.0,31.0,13.0,6564.0,17.0,2600.0,7.0,72.0,0.0,1641.0,164.10000000000002,492.29999999999995,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/systemd-tmpfiles,0.0,133720.0,5.3009461342565025,26688.0,1.0,1.0,31.0,12.0,60792.0,44.0,17049.0,88.0,230.0,0.0,15198.0,1519.8000000000002,4559.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/grub-mknetdir,0.0,530272.0,5.148254220067908,28032.0,1.0,1.0,31.0,11.0,272068.0,3552.0,106174.0,121736.0,186.0,0.0,68017.0,6801.700000000001,20405.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/zdump,0.0,67816.0,1.964222046064909,7168.0,1.0,1.0,30.0,13.0,8068.0,16.0,1344.0,56.0,45.0,0.0,2017.0,201.70000000000002,605.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/ppmtoppm,0.0,67824.0,0.525583849617998,3136.0,1.0,1.0,29.0,12.0,552.0,16.0,66.0,8.0,22.0,0.0,138.0,13.8,41.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/x86_64-w64-mingw32ucrt-gprof,0.0,1514208.0,6.016847561969187,205504.0,1.0,1.0,30.0,10.0,857348.0,4520.0,161072.0,5392.0,139.0,0.0,214337.0,21433.7,64301.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,34.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/systemd-cryptsetup,0.0,134408.0,3.675198521032007,18368.0,1.0,1.0,31.0,12.0,35120.0,408.0,12208.0,248.0,164.0,0.0,8780.0,878.0,2634.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pammixmulti,0.0,67824.0,1.256526705903197,7104.0,1.0,1.0,29.0,12.0,3716.0,16.0,1208.0,8.0,34.0,0.0,929.0,92.9,278.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/x86_64-w64-mingw32-dlltool,0.0,1447544.0,6.167285180692267,211392.0,1.0,1.0,30.0,10.0,841956.0,3392.0,159424.0,1472.0,154.0,0.0,210489.0,21048.9,63146.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,26.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/peekfd,0.0,68048.0,1.205623447088624,7040.0,1.0,1.0,29.0,12.0,3120.0,240.0,1176.0,4128.0,42.0,0.0,780.0,78.0,234.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/chfn,0.0,76656.0,4.861947310410984,24896.0,1.0,1.0,31.0,13.0,26820.0,8696.0,5890.0,75080.0,142.0,0.0,6705.0,670.5,2011.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/masscan,0.0,402544.0,6.343702240226969,37568.0,1.0,1.0,28.0,9.0,243088.0,7216.0,66128.0,1051744.0,102.0,0.0,60772.0,6077.200000000001,18231.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/afl-network-client,0.0,67744.0,1.0476060921828936,5952.0,1.0,1.0,29.0,13.0,2504.0,16.0,1437.0,16.0,37.0,0.0,626.0,62.6,187.79999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/wimextract,0.0,133448.0,3.6037652788512884,16256.0,1.0,1.0,30.0,12.0,30672.0,20.0,14816.0,192.0,98.0,0.0,7668.0,766.8000000000001,2300.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/ntfsdecrypt,0.0,67912.0,3.325823558036397,22080.0,1.0,1.0,30.0,12.0,11688.0,26.0,8498.0,64.0,106.0,0.0,2922.0,292.2,876.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/ldapcompare,0.0,68048.0,5.281008909841111,22208.0,1.0,1.0,31.0,13.0,26048.0,88.0,10304.0,872.0,126.0,0.0,6512.0,651.2,1953.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/aarch64-linux-gnu-dwp,0.0,2297360.0,5.945090899216353,221184.0,1.0,1.0,33.0,12.0,1377748.0,840.0,94377.0,51136.0,191.0,0.0,344437.0,34443.700000000004,103331.09999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,36.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/nmcli,0.0,1035128.0,5.477188148299284,283904.0,1.0,1.0,31.0,13.0,331620.0,49656.0,210304.0,2288.0,1122.0,0.0,82905.0,8290.5,24871.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,39.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/gnuecho,0.0,68024.0,2.5542969931239345,7872.0,1.0,1.0,30.0,13.0,12196.0,136.0,3122.0,16.0,47.0,0.0,3049.0,304.90000000000003,914.6999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/eu-size,0.0,67960.0,1.7137122197860437,6400.0,1.0,1.0,30.0,12.0,6028.0,72.0,1722.0,56.0,50.0,0.0,1507.0,150.70000000000002,452.09999999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/ppmtoleaf,0.0,67824.0,0.7799527762760048,4864.0,1.0,1.0,29.0,12.0,2088.0,16.0,127.0,3112.0,24.0,0.0,522.0,52.2,156.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/groff,0.0,133576.0,3.8611057863136535,42496.0,1.0,1.0,31.0,12.0,34716.0,64.0,13008.0,14624.0,70.0,0.0,8679.0,867.9000000000001,2603.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/cvtsudoers.ws,0.0,341016.0,6.19176832061423,38720.0,1.0,1.0,30.0,12.0,192952.0,10984.0,81286.0,6424.0,168.0,0.0,48238.0,4823.8,14471.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/html2dic,0.0,67824.0,0.7111455595642601,4224.0,1.0,1.0,29.0,12.0,1576.0,16.0,326.0,8.0,23.0,0.0,394.0,39.400000000000006,118.19999999999999,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/swtpm,0.0,68992.0,2.9818691654500937,13568.0,1.0,1.0,27.0,9.0,6360.0,1416.0,12430.0,8.0,85.0,0.0,1590.0,159.0,477.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/wimcapture,0.0,133448.0,3.6037652788512884,16256.0,1.0,1.0,30.0,12.0,30672.0,20.0,14816.0,192.0,98.0,0.0,7668.0,766.8000000000001,2300.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/aarch64-linux-gnu-cpp-15,0.0,1251872.0,5.792956290587352,4431552.0,1.0,1.0,33.0,11.0,499552.0,2840.0,620136.0,15976.0,159.0,0.0,124888.0,12488.800000000001,37466.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,109.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/lshw,0.0,725336.0,6.1296877872006865,73408.0,1.0,1.0,30.0,12.0,493992.0,2160.0,48684.0,17800.0,181.0,0.0,123498.0,12349.800000000001,37049.4,0.0,0.0,0.0,0.0,0.0,1.0,1.0,28.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/kbdinfo,0.0,68024.0,1.1632243620861757,5952.0,1.0,1.0,30.0,12.0,3352.0,144.0,1256.0,24.0,35.0,0.0,838.0,83.80000000000001,251.39999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/logger,0.0,68552.0,3.1681854027004297,16832.0,1.0,1.0,31.0,13.0,13220.0,592.0,4344.0,160.0,90.0,0.0,3305.0,330.5,991.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/i686-w64-mingw32-strings,0.0,1185320.0,6.158990764681317,155520.0,1.0,1.0,30.0,10.0,684100.0,3320.0,137424.0,672.0,135.0,0.0,171025.0,17102.5,51307.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,23.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/ppmcolors,0.0,67824.0,0.5512736826373932,2944.0,1.0,1.0,29.0,12.0,680.0,16.0,259.0,8.0,18.0,0.0,170.0,17.0,51.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/loadkeys,0.0,265272.0,3.766435970767707,88896.0,1.0,1.0,30.0,12.0,38168.0,784.0,41552.0,80.0,75.0,0.0,9542.0,954.2,2862.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/gnome-session-inhibit,0.0,67840.0,1.5636745458769834,10304.0,1.0,1.0,29.0,12.0,3828.0,16.0,1487.0,8.0,74.0,0.0,957.0,95.7,287.09999999999997,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pbmtoepsi,0.0,67824.0,0.7525403184176843,4352.0,1.0,1.0,29.0,12.0,1704.0,16.0,397.0,8.0,22.0,0.0,426.0,42.6,127.8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pstree,0.0,68792.0,2.7761357523124888,13312.0,1.0,1.0,30.0,12.0,11844.0,904.0,3452.0,136.0,77.0,0.0,2961.0,296.1,888.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/setfacl,0.0,67744.0,3.1108678209376173,13504.0,1.0,1.0,28.0,9.0,15404.0,20.0,2664.0,88.0,86.0,0.0,3851.0,385.1,1155.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/hwloc-annotate,0.0,67992.0,3.6561689199284513,15296.0,1.0,1.0,30.0,13.0,16444.0,108.0,5284.0,216.0,90.0,0.0,4111.0,411.1,1233.3,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pamtris,0.0,67824.0,2.309534108163752,4992.0,1.0,1.0,29.0,12.0,10880.0,16.0,1232.0,392.0,35.0,0.0,2720.0,272.0,816.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/lxc-unfreeze,0.0,70080.0,3.6694206163312417,16192.0,1.0,1.0,33.0,9.0,16748.0,1920.0,3434.0,29.0,183.0,0.0,4187.0,418.70000000000005,1256.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/srch_strings,0.0,67832.0,1.1575439898944107,4928.0,1.0,1.0,29.0,12.0,3076.0,16.0,1744.0,40.0,33.0,0.0,769.0,76.9,230.7,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pbmtogem,0.0,67824.0,0.7681964078265523,4416.0,1.0,1.0,29.0,12.0,1844.0,16.0,76.0,48.0,28.0,0.0,461.0,46.1,138.29999999999998,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
/home/zacharywinn/projects/winncore-ml-detector/data/benign/pbmtocmuwm,0.0,67824.0,0.6186154360007755,3584.0,1.0,1.0,29.0,12.0,936.0,16.0,174.0,8.0,22.0,0.0,234.0,23.400000000000002,70.2,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
